,Store,Name,Store Status,Address,City,State,Zip Code,Report Date,Latitude,Longitude
393,3989,Liquor On The Corner / Cherokee,A,300 E Main St,Cherokee,IA,51012,10/01/2016,42.749589,-95.547068
394,3990,Cork and Bottle / Oskaloosa,A,309 A Ave West,Oskaloosa,IA,52577,10/01/2016,41.296228,-92.648153
395,3993,New Star Liquor / W 4th S / Waterloo,A,1625 West 4th St,Waterloo,IA,50701,10/01/2016,42.484388,-92.356413
396,3995,Barmuda Distribution,A,6027 University Ave Ste 100,Cedar Falls,IA,50613,10/01/2016,42.512768,-92.430423
397,3997,Wal-Mart 4606 / Osceola,A,2400 College Dr,Osceola,IA,50213,10/01/2016,41.024657,-93.798363
398,4000,Foodland Super Markets / Woodbine,A,5th And Lincoln Way,Woodbine,IA,51579,10/01/2016,41.737038,-95.70303
399,4001,Wal-Mart 1787 / Carroll,A,2014 Kitty Hawk Ave,Carroll,IA,51401,10/01/2016,42.081312,-94.893501
400,4004,Wal-Mart 4256 / Ames,A,534 S Duff Ave,Ames,IA,50010,10/01/2016,42.017115,-93.610343
401,4006,Larchwood Offsale,A,913 Brown St Po Box 326,Larchwood,IA,51241,10/01/2016,43.453831,-96.434315
402,4008,Sioux Valley Spirits,I,116 E MAIN ST,Anthon,IA,51004,10/01/2016,42.388268,-95.867335
403,4010,Newman's Thriftway,A,900 S Locust St,Glenwood,IA,51534,10/01/2016,41.038071,-95.746213
404,4011,Jim and Charlies Affiliated,A,121 North Clinton,Albia,IA,52531,10/01/2016,41.028644,-92.808389
405,4013,Wal-Mart 0841 / Tipton,A,1126 Highway 38 North,Tipton,IA,52772,10/01/2016,41.789673,-91.127502
406,4014,Wal-Mart 1732 / Denison,A,510 C Ave,Denison,IA,51442,10/01/2016,42.024768,-95.370676
407,4015,Wal-Mart 0749 / Ames,A,3015 Grand Ave,Ames,IA,50010,10/01/2016,42.052321,-93.620682
408,4016,Hometown Foods / Conrad,A,119 N Main St Po Box 296,Conrad,IA,50621,10/01/2016,42.225148,-92.874589
409,4018,Hometown Foods / Gladbrook,A,310 Second St Po Box 249,Gladbrook,IA,50635,10/01/2016,42.187653,-92.716422
410,4019,Wal-Mart 1506 / Manchester,A,1220 West Main,Manchester,IA,52057,10/01/2016,42.48383,-91.478778
411,4021,Wal-Mart 0985 / Fairfield,A,2701 W Burlington Ave,Fairfield,IA,52556,10/01/2016,41.006375,-91.993721
412,4023,Wal-Mart 1389 / Boone,A,1515 SE Marshall St,Boone,IA,50036,10/01/2016,42.035099,-93.87078
413,4024,Wal-Mart 1546 / Iowa Falls,A,840 S Oak,Iowa Falls,IA,50126,10/01/2016,42.502975,-93.262437
414,4025,Karam Kaur Khasriya Llc,A,702 13th St,Belle Plaine,IA,52208,10/01/2016,41.897052,-92.277759
415,4027,Wal-Mart 1621 / Centerville,A,23148 Hwy 5,Centerville,IA,52544,10/01/2016,40.708684,-92.867851
416,4034,Spice-n-ice,A,123 N Lawler St,Postville,IA,52162,10/01/2016,43.08605,-91.568372
417,4042,Lake Ohana Market / Mineola,A,23226 Centre Dr,Glenwood,IA,51534,10/01/2016,41.130204,-95.742414
418,4046,J and K Market,A,113 W Vanburen,Centerville,IA,52544,10/01/2016,40.734946,-92.874795
419,4051,Fareway Stores #639 / Maquoketa,A,110 Westgate Dr,Maquoketa,IA,52060,10/01/2016,42.068772,-90.680631
420,4056,Target Store T-0860 / West Burlington,A,525 S Gear Ave,West Burlington,IA,52655,10/01/2016,40.820399,-91.169993
421,4057,Tequila's Liquor Store,A,1434 Des Moines St Ste 5,Des Moines,IA,50316,10/01/2016,41.594694,-93.59713
422,4062,H and A Mini Mart Corp,A,145 University Ave,Des Moines,IA,50314,10/01/2016,41.600419,-93.61947
423,4067,Freeman Foods,A,268 8th Ave,Wellman,IA,52356,10/01/2016,41.465008,-91.837922
424,4068,Sa Petro Mart,A,136  1ST ST,West Des Moines,IA,50265,10/01/2016,41.570743,-93.703344
425,4069,Fareway Stores #648 / Ottumwa,A,1325 Albia Rd,Ottumwa,IA,52501,10/01/2016,41.009334,-92.44027
426,4070,Grieder Beverage Depot,A,708  13th St,Belle Plaine,IA,52208,10/01/2016,41.897054,-92.278
427,4073,"Uptown Liquor, Llc",A,306 Hwy 69 South,Forest City,IA,50436,10/01/2016,43.261538,-93.633306
428,4077,Xo Food And Liquor,A,428 Franklin St,Waterloo,IA,50703,10/01/2016,42.501665,-92.334739
429,4081,Harlan's Food Mart,A,306 Washington,Story City,IA,50248,10/01/2016,42.185827,-93.599758
430,4083,Fareway Stores #909 / Ankeny,A,109 SE Oralabor Rd,Ankeny,IA,50021,10/01/2016,41.702811,-93.599496
431,4084,Fareway Stores #061 / Ankeny,A,3205 North Ankeny Blvd,Ankeny,IA,50023,10/01/2016,41.757429,-93.600267
432,4085,Save More Foods / Waterloo,I,1975 Franklin St,Waterloo,IA,50703,10/01/2016,42.495394,-92.315218
433,4090,Mcelroy's Food Market,I,135 MADISON ST,Winthrop,IA,50682,10/01/2016,42.473031,-91.732493
434,4091,Fareway Stores #705 / Clear Lake,A,910 Hwy 18 W,Clear Lake,IA,50428,10/01/2016,43.143817,-93.376737
435,4092,Fareway Stores #077 / Norwalk,A,1711 Sunset Dr,Norwalk,IA,50211,10/01/2016,41.483052,-93.675686
436,4097,Schleswig Foods And Spirits,A,108  2nd St,Schleswig,IA,51461,10/01/2016,42.165983,-95.436648
437,4098,Wal-Mart 1475 / Washington,A,2485 Hwy 92,Washington,IA,52353,10/01/2016,41.296878,-91.661434
438,4102,Fareway Stores #386 / Ames,A,619 Burnett Ave,Ames,IA,50010,10/01/2016,42.027426,-93.615428
439,4103,Fareway Stores #093 / Ames,A,3619 Stange Rd,Ames,IA,50010,10/01/2016,42.057241,-93.645047
440,4104,Fareway Stores #491 / Mason City,A,400 North Delaware Ave,Mason City,IA,50401,10/01/2016,43.155972,-93.199495
441,4105,Fareway Stores #426 / Nevada,A,1505 South B Ave,Nevada,IA,50201,10/01/2016,42.009797,-93.439899
442,4106,Hartig Drug Co. / JFK Rd / Dubuque,A,2255 John F Kennedy Rd,Dubuque,IA,52002,10/01/2016,42.511454,-90.720519
443,4107,Fareway Stores #384 / Boone,A,1711 Hawkeye Dr,Boone,IA,50036,10/01/2016,42.037347,-93.867439
444,4110,"Brothers Market, Inc.",A,706 Highway 57,Parkersburg,IA,50665,10/01/2016,42.570347,-92.783533
445,4112,Corridor Ventures,I,618 MEADE DR,North Liberty,IA,52317,10/01/2016,41.752451,-91.608725
446,4114,After 5 Somewhere,A,704 W 7th St Po Box 372,Atlantic,IA,50022,10/01/2016,41.40407,-95.023583
447,4116,Lake View Foods,A,223 Main St,Lake View,IA,51450,10/01/2016,42.305275,-95.051692
448,4118,Lake View Redemption Center,A,502 5th Street,Lake View,IA,51450,10/01/2016,42.307764,-95.051539
449,4119,Target Store T-2526 / Cedar Falls,A,214 VIKING PLAZA DR,Cedar Falls,IA,50613,10/01/2016,42.480862,-92.443134
450,4125,Wapello Jack and Jill,A,503 Hwy 61 South,Wapello,IA,52653,10/01/2016,41.173227,-91.189027
451,4126,Sam's Mainstreet Market / Solon,A,123 E Main St,Solon,IA,52333,10/01/2016,41.807199,-91.494611
452,4129,Cyclone Liquors,A,626 Lincoln Way,Ames,IA,50010,10/01/2016,42.022854,-93.618911
453,4130,"Boyd Grocery, Inc.",A,20611 Hwy 1 N,Keosauqua,IA,52565,10/01/2016,40.724513,-91.955223
454,4131,Fareway Stores #933 / Urbandale,A,8450 Meredith Dr,Urbandale,IA,50322,10/01/2016,41.643829,-93.734308
455,4132,Camanche Food Pride,A,908 7th Ave,Camanche,IA,52730,10/01/2016,41.78845,-90.257282
456,4133,Mccoy's 1447,A,1447  2nd St,Webster City,IA,50595,10/01/2016,42.469614,-93.839969
457,4134,Pleasantville Grocery,A,105 W Monroe St,Pleasantville,IA,50225,10/01/2016,,
458,4135,Fareway Stores #925 / Altoona,A,620 SE 8th St,Altoona,IA,50009,10/01/2016,41.644082,-93.458606
459,4136,Fareway Stores #983 / Grimes,A,351 Gateway Dr,Grimes,IA,50111,10/01/2016,41.685967,-93.779674
460,4137,Fareway Stores #989 / Waukee,A,200 SE Laurel St,Waukee,IA,50263,10/01/2016,41.614033,-93.86786
461,4138,Fareway Stores #657 / Indianola,A,1309 W 2nd,Indianola,IA,50125,10/01/2016,41.356621,-93.579189
462,4140,Fareway Stores #900 / Euclid,A,100 Euclid Ave,Des Moines,IA,50313,10/01/2016,41.627684,-93.618724
463,4141,Fareway Stores #975 / SE 22nd / DSM,A,3000 SE 22nd St,Des Moines,IA,50320,10/01/2016,41.556274,-93.57748
464,4143,Bucky's,A,603  E HWY 24,Lawler,IA,52154,10/01/2016,43.06721,-92.14835
465,4146,Fareway Stores #561 / Waverly,A,220 W Bremer Ave,Waverly,IA,50677,10/01/2016,42.725748,-92.473476
466,4147,Fareway Stores #974 / Cedar Falls,A,214 N Magnolia Dr,Cedar Falls,IA,50613,10/01/2016,42.53898,-92.474703
467,4148,Fareway Stores #479 / Independence,A,1400 3rd Ave SE,Independence,IA,50644,10/01/2016,42.455804,-91.890284
468,4149,Fareway Stores #015 / Denison,A,609 Arrowhead Dr,Denison,IA,51442,10/01/2016,42.024358,-95.371931
469,4150,Fareway Stores #951 / Waterloo,A,40  W San Marnan,Waterloo,IA,50701,10/01/2016,42.457636,-92.358191
470,4151,King Star,A,127 Jefferson St,Waterloo,IA,50701,10/01/2016,42.497331,-92.345207
471,4152,Food Land Super Markets / Missouri Valey,A,407 W HURON,Missouri Valley,IA,51555,10/01/2016,41.557404,-95.899346
472,4153,Fareway Stores #067 / Evansdale,A,215 S Evans Rd,Evansdale,IA,50707,10/01/2016,42.475631,-92.287834
473,4154,Fareway Stores #055 / Hiawatha,A,885 Miller Rd,Hiawatha,IA,52233,10/01/2016,42.046309,-91.702217
474,4155,Fareway Stores #949 / Marion,A,3300 10th Ave,Marion,IA,52302,10/01/2016,42.036023,-91.57652
475,4156,Fareway Stores #412 / Oelwein,A,102  2nd Ave SE,Oelwein,IA,50662,10/01/2016,42.6755,-91.910525
476,4157,Fareway Stores #993 / North Liberty,A,615 Westwood Dr   P.o Box 96,North Liberty,IA,52317,10/01/2016,41.741097,-91.608385
477,4158,Fareway Stores #409 / Carroll,A,709 Monterey Dr,Carroll,IA,51401,10/01/2016,42.065252,-94.850616
478,4159,Fareway Stores #073 / Council Bluffs,A,310 Mckenzie Ave,Council Bluffs,IA,51503,10/01/2016,41.280133,-95.817997
479,4160,Fareway Stores #034 / Iowa City,A,2765 Commerce Dr,Iowa City,IA,52240,10/01/2016,41.629591,-91.480431
480,4161,Fareway Stores #950 / Iowa City,A,2530 Westwinds Dr,Iowa City,IA,52246,10/01/2016,41.650797,-91.575776
481,4162,Fareway Stores #963 / Cedar Rapids,A,4220  16th Ave SW,Cedar Rapids,IA,52404,10/01/2016,41.963791,-91.726725
482,4163,Fareway Stores #461 / Storm Lake,A,731 Seneca St,Storm Lake,IA,50588,10/01/2016,42.646379,-95.196856
483,4164,Expo Mart / Bettendorf,A,1810 State St,Bettendorf,IA,52722,10/01/2016,41.525308,-90.506775
484,4165,I-35 Spirits / Ankeny,A,113 SE Delaware Ave Ste 101,Ankeny,IA,50023,10/01/2016,41.731416,-93.581093
485,4166,Jesup Food Center,A,1314  7th St,Jesup,IA,50648,10/01/2016,42.469327,-92.062259
486,4167,"Iowa Street Market, Inc.",A,1256 Iowa St,Dubuque,IA,52001,10/01/2016,42.504959,-90.668138
487,4169,Super Quick 2 / Hubbell,A,1824 Hubbell Ave,Des Moines,IA,50317,10/01/2016,41.595999,-93.586657
488,4170,Dewey's Jack and Jill,A,115 E Main St  Po Box 359,West Branch,IA,52358,10/01/2016,41.671393,-91.345158
489,4171,"Brothers Market, Inc. / Cascade",A,105 SE Nixon St,Cascade,IA,52033,10/01/2016,42.3036,-90.993859
490,4172,Shamrock Spirits,A,1204 Water St Po Box 177,Alden,IA,50006,10/01/2016,42.520423,-93.376271
491,4173,L and K Liquor,A,132 North Main St Po Box 306,Paullina,IA,51046,10/01/2016,42.981363,-95.687687
492,4176,Todds On The Go,A,235 Edgewood Rd NE,Cedar Rapids,IA,52405,10/01/2016,,
493,4177,"Good Luck, Inc.",A,806 W Main St,Le Grand,IA,50142,10/01/2016,42.006665,-92.784654
494,4180,Smokin' Joe's #10 Tobacco and Liquor Outlet,A,480 7th Ave,Marion,IA,52302,10/01/2016,42.033308,-91.60546
495,4182,Fareway Stores #008 / Dyersville,A,1207  12th Ave SE,Dyersville,IA,52040,10/01/2016,42.475277,-91.11191
496,4183,Fareway Stores #589 / Decorah,A,103 E Main,Decorah,IA,52101,10/01/2016,43.303291,-91.785286
497,4184,Fareway Stores #998 / Muscatine,A,2100 Cedar Plaza Dr,Muscatine,IA,52761,10/01/2016,41.435379,-91.081924
498,4185,Fareway Stores #737 / Grinnell,A,727 West St,Grinnell,IA,50112,10/01/2016,41.741352,-92.727347
499,4186,H and A Mini Mart /BP,A,5901 FLEUR DR,Des Moines,IA,50321,10/01/2016,41.531145,-93.644946
500,4188,"Main St. Market, Inc.",I,882 Main St,Holy Cross,IA,52053,10/01/2016,42.600941,-90.995943
501,4189,Fareway Stores #594 / Manchester,A,109 East Marion St,Manchester,IA,52057,10/01/2016,42.48217,-91.457229
502,4190,Fareway Stores #888 / Jefferson,A,1207 N Elm St,Jefferson,IA,50129,10/01/2016,42.026833,-94.377667
503,4191,Fareway Stores #995 / Pella,A,2010 Washington St,Pella,IA,50219,10/01/2016,41.412201,-92.941833
504,4192,Fareway Stores #044 / Bettendorf,A,3800 Belmont Rd,Bettendorf,IA,52722,10/01/2016,41.556273,-90.480359
505,4193,Hartley Wine And Spirits,A,361  3rd St NW,Hartley,IA,51346,10/01/2016,43.184879,-95.482214
506,4194,Fareway Stores #848 / Newton,A,120 N 3rd Ave E,Newton,IA,50208,10/01/2016,41.701453,-93.052657
507,4195,Fareway Stores #792 / Toledo,A,1005 S County Line Rd,Toledo,IA,52342,10/01/2016,41.983789,-92.581699
508,4196,Fareway Stores #987 / Davenport,A,1635 West 53rd St,Davenport,IA,52806,10/01/2016,41.574438,-90.598191
509,4197,Fareway Stores #014 / Sergeant Bluff,A,700  1st St,Sergeant Bluff,IA,51054,10/01/2016,42.400504,-96.353078
510,4200,Fareway Stores #019 / Sioux City,A,4016 Indian Hills Dr,Sioux City,IA,51108,10/01/2016,42.538573,-96.37325
511,4201,Fareway Stores #022 / Sioux City,A,4040 War Eagle Dr,Sioux City,IA,51109,10/01/2016,42.494946,-96.461938
512,4202,Fareway Stores #829 / Sioux City,A,4267 Sergeant Rd,Sioux City,IA,51106,10/01/2016,42.449865,-96.354159
513,4203,Liquor and Tobacco Outlet /,A,620 W Bremer Ave,Waverly,IA,50677,10/01/2016,42.725694,-92.47898
514,4204,Fareway Stores #025 / Clinton,A,1350 11th St NW,Clinton,IA,52733,10/01/2016,41.860978,-90.211315
515,4205,Fareway Stores #467 / Marshalltown,A,102 West Anson St,Marshalltown,IA,50158,10/01/2016,42.038157,-92.914433
516,4209,Wal-Mart 5748 / Grimes,A,2150 East 1st St,Grimes,IA,50111,10/01/2016,41.688318,-93.771309
517,4210,Sichanh Liquor Store,A,812 Flindt Dr,Storm Lake,IA,50588,10/01/2016,42.645782,-95.189151
518,4214,New Star Liquor / Lafayet / Waterloo,I,1309 Lafayette St,Waterloo,IA,50703,10/01/2016,42.49408,-92.327154
519,4222,STATION MART LIQUOR AND TOBACCO,A,3594 Lafayette St,Evansdale,IA,50707,10/01/2016,,
520,4223,STATION MART LIQUOR AND TOBACCO,A,1119 River Forest Rd,Evansdale,IA,50707,10/01/2016,42.462807,-92.297765
521,4228,Fareway Stores #462 / Vinton,A,501 A Ave,Vinton,IA,52349,10/01/2016,42.166166,-92.025603
522,4229,Fareway Stores #790 / Harlan,A,1910  23rd St,Harlan,IA,51537,10/01/2016,41.650099,-95.339842
523,4230,Fareway Stores #106 / Clive,A,10151 University Ave,Clive,IA,50325,10/01/2016,41.600511,-93.756489
524,4231,Fareway Stores #719 / Le Mars,A,115 Plymouth St NE,Le Mars,IA,51031,10/01/2016,42.793062,-96.165002
525,4232,"Elliott's General Store,",A,23828 Hwy J18,Moravia,IA,52571,10/01/2016,40.892417,-92.834054
526,4233,Fareway Stores #815 / Cresco,A,112 S Elm St,Cresco,IA,52136,10/01/2016,43.370711,-92.116917
527,4234,Fareway Stores #788 / Spencer,A,104 E Eighth St,Spencer,IA,51301,10/01/2016,43.145797,-95.143388
528,4235,Fareway Stores #395 / Webster City,A,942  2nd St,Webster City,IA,50595,10/01/2016,42.469488,-93.827718
529,4236,Fareway Stores #551 / Eagle Grove,A,205 NW  1st St,Eagle Grove,IA,50533,10/01/2016,42.665175,-93.903094
530,4239,Fareway Stores #850 / Spirit Lake,A,1906 Keokuk,Spirit Lake,IA,51360,10/01/2016,43.42157,-95.106219
531,4246,Fareway Stores #938 / Shenandoah,A,1007 S Fremont St,Shenandoah,IA,51601,10/01/2016,,
532,4247,Fareway Stores #879 / Belmond,A,512 River Ave N,Belmond,IA,50421,10/01/2016,42.850357,-93.616788
533,4248,Fareway Stores #021 / Sheldon,A,2603 Park St,Sheldon,IA,51201,10/01/2016,43.186033,-95.82585
534,4249,Fareway Stores #048 / Clarinda,A,115 Essie Davison Dr,Clarinda,IA,51632,10/01/2016,40.722774,-95.038576
535,4250,Fareway Stores #882 / Eldora,A,1232 14th St,Eldora,IA,50627,10/01/2016,42.361055,-93.10077
536,4251,Aj's Liquor / Ames,A,4518 Mortenson Rd Ste 109,Ames,IA,50014,10/01/2016,,
537,4252,Fareway Stores #840 / Monticello,A,433 N Farley St,Monticello,IA,52310,10/01/2016,42.242003,-91.191404
538,4253,Fareway Stores #683 / Winterset,A,719 W Hwy 92,Winterset,IA,50273,10/01/2016,41.344865,-94.022115
539,4254,Fareway Stores #849 / Emmetsburg,A,2008  12th St,Emmetsburg,IA,50536,10/01/2016,43.109244,-94.677307
540,4255,FAREWAY STORES #058 / ORANGE CITY,A,512  8th SE,Orange City,IA,51041,10/01/2016,42.997486,-96.05236
541,4256,Fareway Stores #912 / Sioux Center,A,115  1st Ave NW,Sioux Center,IA,51250,10/01/2016,43.077521,-96.176928
542,4258,Fareway Stores #009 / Burlington,A,920 Lawrence Dr,Burlington,IA,52601,10/01/2016,40.799097,-91.140051
543,4260,Fareway Stores #699 / Osceola,A,215 S Main St,Osceola,IA,50213,10/01/2016,41.032474,-93.765695
544,4265,Kwik Stop 3 / Waterloo,A,1104 Washington St,Waterloo,IA,50702,10/01/2016,42.489168,-92.337057
545,4266,Wal-Mart 1683 / Shenandoah,A,705 S Fremont,Shenandoah,IA,51601,10/01/2016,40.760525,-95.385111
546,4267,Main Street Market Of Anita,A,735 Main St,Anita,IA,50020,10/01/2016,41.444849,-94.765437
547,4268,Fareway Stores #531 / Algona,A,1905 Highway 18 E,Algona,IA,50511,10/01/2016,43.082782,-94.214064
548,4269,Tipton Family Foods,A,610 Cedar St,Tipton,IA,52772,10/01/2016,41.771753,-91.128389
549,4270,Kum & Go Liquors #37 / Ottumwa,I,2508 N Court St,Ottumwa,IA,52501,10/01/2016,41.051726,-92.409067
550,4271,Fareway Stores #827 / Centerville,A,305 S 18th St,Centerville,IA,52544,10/01/2016,40.731946,-92.867944
551,4272,Fareway Stores #407 / Esterville,A,1108 Central Ave,Estherville,IA,51334,10/01/2016,43.402096,-94.829963
552,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,A,2800 E University Ave,Des Moines,IA,50317,10/01/2016,41.600564,-93.562106
553,4274,Ruthven Meat Processing,A,1701 Railroad St,Ruthven,IA,51358,10/01/2016,43.130922,-94.897368
554,4275,Fareway Stores #980 / Knoxville,A,1308 S Lincoln St,Knoxville,IA,50138,10/01/2016,41.308103,-93.109473
555,4277,Cork It!,A,769 Prospect St SW,Le Mars,IA,51031,10/01/2016,42.776296,-96.178479
556,4279,Keota Eagle Foods,A,217 E Broadway,Keota,IA,52248,10/01/2016,41.363958,-91.952725
557,4283,Guppys On The Go,A,680 Lindale Dr,Marion,IA,52302,10/01/2016,42.033579,-91.62158
558,4284,Fareway Stores #559 / Iowa Falls,A,500 Iowa St,Iowa Falls,IA,50126,10/01/2016,42.522324,-93.263746
559,4285,Fareway Stores #922 / New Hampton,A,102 S Water Ave,New Hampton,IA,50659,10/01/2016,43.058019,-92.312904
560,4289,Fareway Stores #062 / Waukon,A,777  11th Ave SW,Waukon,IA,52172,10/01/2016,43.256619,-91.48472
561,4291,Fareway Stores #597 / Creston,A,105 E Adams St,Creston,IA,50801,10/01/2016,41.057362,-94.362339
562,4293,Eddyville Market and Deli L,A,121 Walnut,Eddyville,IA,52553,10/01/2016,41.156468,-92.637653
563,4295,Nat Food Mart #1 / Hubbell,I,3804 Hubbell,Des Moines,IA,50317,10/01/2016,41.630805,-93.541437
564,4296,Circle B Market,A,111 Main St,Keosauqua,IA,52565,10/01/2016,40.729613,-91.962831
565,4297,Discount Liquor / Cedar Rapids,I,2933  1st Ave SE,Cedar Rapids,IA,52402,10/01/2016,42.007104,-91.634871
566,4298,Terry's Food Center,A,305 Crisman St,Dysart,IA,52224,10/01/2016,42.171406,-92.30769
567,4299,Hometown Market / Central City,A,9 Waterhouse Ave,Central City,IA,52214,10/01/2016,42.199296,-91.530478
568,4300,Fareway Stores #625 / Oskaloosa,A,311  3rd Ave W,Oskaloosa,IA,52577,10/01/2016,41.292614,-92.648062
569,4301,Sahota Food Mart,A,1805 SE 14th St,Des Moines,IA,50320,10/01/2016,41.57222,-93.596849
570,4302,Shop N Save / Des Moines,A,1829 6th Ave,Des Moines,IA,50314,10/01/2016,41.611018,-93.625814
571,4303,Mepo Foods,A,111 N Wapello,Mediapolis,IA,52637,10/01/2016,41.008539,-91.170033
572,4306,Northside One Stop / Hampton,A,1208  4th St NE,Hampton,IA,50441,10/01/2016,42.753045,-93.202452
573,4307,Crossroads Wine and Liquor,A,117 IOWA AVE,Dunlap,IA,712-2,10/01/2016,41.854728,-95.602969
574,4308,Keystone Liquor and Wine / Coralville,I,517  2nd St Ste 2,Coralville,IA,52241,10/01/2016,41.671398,-91.573591
575,4310,Fareway Stores #502 / Cherokee,A,205 West Bluff St,Cherokee,IA,51012,10/01/2016,42.75508,-95.551866
576,4311,Fareway Stores #508 / Fort Dodge,A,1231  1st Ave S,Fort Dodge,IA,50501,10/01/2016,42.505112,-94.181295
577,4312,I-80 Liquor / Council Bluffs,A,2411 S 24TH ST #1,Council Bluffs,IA,51501,10/01/2016,41.238077,-95.879199
578,4313,Fareway Stores #940 / Atlantic,A,301 Poplar St,Atlantic,IA,50022,10/01/2016,41.407927,-95.014379
579,4315,Fareway Stores #554 / Washington,A,301 North Marion Ave,Washington,IA,52353,10/01/2016,41.301967,-91.692985
580,4317,Fareway Stores #941 / Greenfield,A,212 SW Kent,Greenfield,IA,50849,10/01/2016,41.303167,-94.462719
581,4318,Fareway Stores #841 / Red Oak,A,811 Broadway,Red Oak,IA,51566,10/01/2016,41.012239,-95.232712
582,4319,Fareway Stores #703 / Humbolt,A,710 First Ave N,Humboldt,IA,50548,10/01/2016,42.722165,-94.218699
583,4320,Fareway Stores #470 / Perry,A,1315 Willis Ave,Perry,IA,50220,10/01/2016,41.838522,-94.103123
584,4321,Fareway Stores #501 / Charles City,A,210  11th St,Charles City,IA,50616,10/01/2016,43.052712,-92.674449
585,4322,Hometown Foods / Baxter,I,103 N Main St,Baxter,IA,50028,10/01/2016,,
586,4324,Dayton Community Grocery,A,22 North Main,Dayton,IA,50530,10/01/2016,42.26168,-94.068439
587,4325,Villisca Foods Inc.,A,509 S 3rd Ave,Villisca,IA,50864,10/01/2016,40.927076,-94.977264
588,4326,Stratford Food Center,A,829 Shakespeare Ave,Stratford,IA,50249,10/01/2016,42.271302,-93.92715
589,4334,Fareway Stores #114 / Dubuque,A,2050 John F Kennedy Rd,Dubuque,IA,52001,10/01/2016,42.507604,-90.720434
590,4336,Last Call 2,A,120 N Main St,George,IA,51237,10/01/2016,43.344294,-96.002297
591,4337,Grand Falls Casino Resort,A,1415 Grand Falls Blvd,Larchwood,IA,51241,10/01/2016,43.456011,-96.409959
592,4338,Randhawa's Travel Center,A,1659d Marshalltown Blvd,Melbourne,IA,50162,10/01/2016,41.953701,-93.10031
593,4343,Best Food Mart / Des Moines,A,4028 NE 14th St,Des Moines,IA,50313,10/01/2016,41.633983,-93.600504
594,4344,Spirits / Grimes,A,109 East 1st St Ste B,Grimes,IA,50111,10/01/2016,41.6884,-93.793812
595,4345,Lucky Mart,A,1031 West St,Grinnell,IA,50112,10/01/2016,41.745903,-92.727379
596,4346,Roy's Foodland,A,105 Pearl St,Shellsburg,IA,52332,10/01/2016,42.094155,-91.869285
597,4351,Kum & Go #301 / Clear Lake,A,2325 7th Ave North N,Clear Lake,IA,50248,10/01/2016,43.145315,-93.359876
598,4353,Kum & Go #302 / Clear Lake,A,2905 Fourth Ave,Clear Lake,IA,50248,10/01/2016,43.133722,-93.35318
599,4355,Kum & Go #124 / Story City,A,1554 Broad St,Story City,IA,50248,10/01/2016,42.187733,-93.57573
600,4356,Kum & Go #396 / Nevada,A,136 Lincoln Hwy,Nevada,IA,50201,10/01/2016,42.022725,-93.458003
601,4357,Kum & Go #125 / Story City,I,527 PARK AVE,Story City,IA,50248,10/01/2016,42.186722,-93.597789
602,4358,Kum & Go #553 / Clarion,I,300 CENTRAL AVE W,Clarion,IA,50525,10/01/2016,42.731643,-93.735925
603,4359,Kum & Go #75 / Waukee,A,350 SE University Ave,Waukee,IA,50263,10/01/2016,41.600403,-93.865479
604,4360,Kum & Go #333 / Newton,I,405 1ST AVE E,Newton,IA,50208,10/01/2016,41.699578,-93.049443
605,4361,Quik Trip #538 / NW 2nd / DSM,A,4575 NW 2nd,Des Moines,IA,50313,10/01/2016,41.643664,-93.619906
606,4362,Kum & Go #135 / Polk City,A,303 W Broadway St,Polk City,IA,50226,10/01/2016,41.772214,-93.714431
607,4364,Kum & Go #22 / Grinnell,A,715 Lang Creek Ave,Grinnell,IA,50112,10/01/2016,41.699737,-92.726349
608,4365,Kum & Go #222 / West St Grinnell,A,1002 West St,Grinnell,IA,50112,10/01/2016,41.745106,-92.727375
609,4366,Kum & Go #137 / Tiffin,A,101 Village Dr,Tiffin,IA,52340,10/01/2016,41.697221,-91.6656
610,4367,Kum & Go #109 / Mason City,I,1224 N FEDERAL AVE,Mason City,IA,50401,10/01/2016,43.163367,-93.201061
611,4368,Kum & Go #570 / Johnston,A,5800 Northglen Dr,Johnston,IA,50131,10/01/2016,41.682764,-93.698314
612,4369,Kum & Go #28 / Norwalk,A,2992 Sunset Dr,Norwalk,IA,50211,10/01/2016,41.494857,-93.674051
613,4370,Kum & Go #240 / North Ave Norwalk,A,530 North Ave,Norwalk,IA,50211,10/01/2016,41.475381,-93.681862
614,4371,Kum & Go #50 / West Des Moines,A,745 S 51st St,West Des Moines,IA,50265,10/01/2016,41.55871,-93.77275
615,4372,Kum & Go #404 / Mason City,I,1303 4TH ST SW,Mason City,IA,50401,10/01/2016,43.148339,-93.221539
616,4373,Kum & Go #74 / West Des Moines,A,141 S Jordan Creek Pkwy,West Des Moines,IA,50266,10/01/2016,41.567246,-93.809458
617,4374,Kum & Go #141 / Grimes,A,1950 Princeton Dr,Grimes,IA,50111,10/01/2016,41.674214,-93.7729
618,4375,Kum & Go #237 / Grimes,A,801 N 1st St,Grimes,IA,50111,10/01/2016,41.688389,-93.784145
619,4376,Kum & Go #6 / Mason City,I,1920 S FEDERAL AVE,Mason City,IA,50401,10/01/2016,43.133204,-93.201072
