,city,company,jobTitle,meanPay,rate,est_annual_salary
1311,"San Jose, CA",Think Big,Principal Data Scientist,$172k - $187k,1,179500.0
1312,"San Jose, CA",AT&T,Principal Data Scientist,$173k - $186k,1,179500.0
1313,"San Jose, CA",Riverbed Technology,Principal Data Scientist,$171k - $187k,1,179000.0
1314,"San Jose, CA",Amazon.com,Principal Data Scientist,$192k - $207k,1,199500.0
1315,"San Jose, CA",Walmart,Principal Data Scientist,$152k - $166k,1,159000.0
1316,"San Jose, CA",Intuit,Associate Data Scientist,$132k - $144k,1,138000.0
1317,"San Jose, CA",Walmart,Associate Data Scientist,$112k - $122k,1,117000.0
1318,"San Jose, CA",EMC,Data Scientist I,$117k - $126k,1,121500.0
1319,"San Jose, CA",Pivotal,Data Scientist I,$133k - $147k,1,140000.0
1320,"San Marcos, TX",Square Root,Data Scientist,"$66,940",1,66940.0
1321,"San Marcos, TX",Adometry,Data Scientist,"$76,054",1,76054.0
1322,"San Marcos, TX",Vast,Data Scientist,$109k - $127k,1,118000.0
1323,"San Marcos, TX",Facebook,Data Scientist,$163k - $179k,1,171000.0
1324,"San Marcos, TX",Apple,Data Scientist,$106k - $117k,1,111500.0
1325,"San Marcos, TX",IBM,Data Scientist,$114k - $124k,1,119000.0
1326,"San Marcos, TX",PwC,Data Scientist,$108k - $114k,1,111000.0
1327,"San Marcos, TX",Gallup,Data Scientist,$91k - $99k,1,95000.0
1328,"San Marcos, TX",Amazon.com,Data Scientist,$130k - $141k,1,135500.0
1329,"San Marcos, TX",eBay,Data Scientist,$115k - $125k,1,120000.0
1330,"San Marcos, TX",Visa Inc.,Data Scientist,$115k - $124k,1,119500.0
1331,"San Marcos, TX",NTT DATA,Data Scientist,$108k - $118k,1,113000.0
1332,"San Marcos, TX",Zynga,Data Scientist,$119k - $128k,1,123500.0
1333,"San Marcos, TX",General Motors,Data Scientist,$122k - $133k,1,127500.0
1334,"San Marcos, TX",The Advisory Board Company,Data Scientist,$93k - $102k,1,97500.0
1335,"San Marcos, TX",Adometry,Senior Data Scientist,$92k - $107k,1,99500.0
1336,"San Marcos, TX",Clockwork Solutions,Principal Data Scientist,$94k - $111k,1,102500.0
1337,"San Marcos, TX",IBM,Entry Level Data Scientist,$101k - $107k,1,104000.0
1338,"San Marcos, TX",The Advisory Board Company,Senior Data Scientist,$99k - $108k,1,103500.0
1339,"San Marcos, TX",IBM,Senior Data Scientist,$129k - $138k,1,133500.0
1340,"San Marcos, TX",KPMG,Senior Data Scientist,$112k - $123k,1,117500.0
1341,"San Marcos, TX",Intel Corporation,Senior Data Scientist,$134k - $144k,1,139000.0
1342,"San Marcos, TX",Amazon.com,Senior Data Scientist,$147k - $161k,1,154000.0
1343,"San Marcos, TX",MaxPoint,Senior Data Scientist,$96k - $104k,1,100000.0
1344,"San Marcos, TX",General Motors,Senior Data Scientist,$137k - $150k,1,143500.0
1345,"San Marcos, TX",Dell,Junior Data Scientist,$96k - $102k,1,99000.0
1346,"Sarasota, FL",ZEFR,Senior Data Scientist,$96k - $104k,1,100000.0
1347,"Seattle, WA",Microsoft,Data Scientist,"$120,409",1,120409.0
1348,"Seattle, WA",Nordstrom,Data Scientist,"$107,304",1,107304.0
1349,"Seattle, WA",Zillow,Data Scientist,"$112,500",1,112500.0
1350,"Seattle, WA",Microsoft,Data Scientist Intern - Monthly,$7k - $8k,1,7500.0
1351,"Seattle, WA",Voicebox Technologies,Data Scientist,$74k - $150k,1,112000.0
1352,"Seattle, WA",Redfin,Data Scientist,$81k - $99k,1,90000.0
1353,"Seattle, WA",Facebook,Data Scientist,$141k - $155k,1,148000.0
1354,"Seattle, WA",Amazon.com,Data Scientist,$79k - $85k,1,82000.0
1355,"Seattle, WA",Tata Consultancy Services,Data Scientist,$116k - $126k,1,121000.0
1356,"Seattle, WA",PNNL,Data Scientist,$70k - $76k,1,73000.0
1357,"Seattle, WA",Infosys,Data Scientist,$100k - $109k,1,104500.0
1358,"Seattle, WA",Expedia,Data Scientist,$116k - $125k,1,120500.0
1359,"Seattle, WA",Boeing,Data Scientist,$91k - $98k,1,94500.0
1360,"Seattle, WA",Capital One,Data Scientist,$118k - $128k,1,123000.0
1361,"Seattle, WA",Twitter,Data Scientist,$130k - $139k,1,134500.0
1362,"Seattle, WA",KPMG,Data Scientist,$101k - $110k,1,105500.0
1363,"Seattle, WA",Accenture,Data Scientist,$99k - $107k,1,103000.0
1364,"Seattle, WA",Groupon,Data Scientist,$148k - $159k,1,153500.0
1365,"Seattle, WA",Philips,Data Scientist,$121k - $130k,1,125500.0
1366,"Seattle, WA",Avanade,Data Scientist,$120k - $131k,1,125500.0
1367,"Seattle, WA",IHS,Data Scientist,$102k - $110k,1,106000.0
1368,"Seattle, WA",RichRelevance,Data Scientist,$81k - $89k,1,85000.0
1369,"Seattle, WA",ShopperTrak,Data Scientist,$121k - $130k,1,125500.0
1370,"Seattle, WA",Businessolver,Data Scientist,$100k - $109k,1,104500.0
1371,"Seattle, WA",TellApart,Data Scientist,$91k - $98k,1,94500.0
1372,"Seattle, WA",Exponent,Data Scientist,$90k - $99k,1,94500.0
1373,"Seattle, WA",Xerox,Data Scientist,$100k - $106k,1,103000.0
1374,"Seattle, WA",Hotwire,Data Scientist,$105k - $113k,1,109000.0
1375,"Seattle, WA",ServiceNow,Data Scientist,$127k - $137k,1,132000.0
1376,"Seattle, WA",Amazon Lab126,Data Scientist,$125k - $136k,1,130500.0
1377,"Seattle, WA",Microsoft,Senior Data Scientist,"$145,737",1,145737.0
1378,"Seattle, WA",Microsoft,Data Scientist II,"$125,147",1,125147.0
1379,"Seattle, WA",Microsoft,Principal Data Scientist,"$186,250",1,186250.0
1380,"Seattle, WA",Expedia,Senior Data Scientist,$130k - $139k,1,134500.0
1381,"Seattle, WA",SAP,Senior Data Scientist,$104k - $113k,1,108500.0
1382,"Seattle, WA",Allstate,Senior Data Scientist,$107k - $117k,1,112000.0
1383,"Seattle, WA",Exponent,Senior Data Scientist,$103k - $112k,1,107500.0
1384,"Seattle, WA",AOL,Senior Data Scientist,$118k - $129k,1,123500.0
1385,"Seattle, WA",Razorfish,Senior Data Scientist,$132k - $142k,1,137000.0
1386,"Seattle, WA",Amazon.com,Senior Data Scientist,$148k - $161k,1,154500.0
1387,"Seattle, WA",PNNL,Senior Data Scientist,$127k - $139k,1,133000.0
1388,"Seattle, WA",BCG Digital Ventures,Senior Data Scientist,$104k - $114k,1,109000.0
1389,"Seattle, WA",Cisco Systems,Senior Data Scientist,$132k - $144k,1,138000.0
1390,"Seattle, WA",Allstate,Junior Data Scientist,$83k - $89k,1,86000.0
1391,"Seattle, WA",Amazon.com,Data Scientist Intern,$109k - $119k,1,114000.0
1392,"Seattle, WA",Amazon.com,Principal Data Scientist,$165k - $182k,1,173500.0
1393,"Seattle, WA",Salesforce,Associate Data Scientist,$106k - $114k,1,110000.0
1394,"Seguin, TX",Tata Consultancy Services,Data Scientist,$57k - $63k,1,60000.0
1395,"Seguin, TX",Humana,Data Scientist,$89k - $97k,1,93000.0
1396,"Seguin, TX",CGI,Data Scientist,$88k - $96k,1,92000.0
1397,"Springfield, MO",Lockheed Martin,Data Scientist,$86k - $93k,1,89500.0
1398,"Springfield, MO",Leidos,Data Scientist,$77k - $83k,1,80000.0
1399,"Springfield, MO",Lockheed Martin,Senior Data Scientist,$96k - $104k,1,100000.0
1400,"Springfield, MO",Leidos,Senior Data Scientist,$86k - $93k,1,89500.0
1401,"St. Paul, MN",IBM,Data Scientist,$105k - $112k,1,108500.0
1402,"St. Paul, MN",Cognizant Technology Solutions,Data Scientist,$89k - $98k,1,93500.0
1403,"St. Paul, MN",Honeywell,Data Scientist,$99k - $106k,1,102500.0
1404,"St. Paul, MN",ING,Data Scientist,$93k - $101k,1,97000.0
1405,"St. Paul, MN",Thomson Reuters,Data Scientist,$93k - $100k,1,96500.0
1406,"St. Paul, MN",The Nerdery,Data Scientist,$74k - $80k,1,77000.0
1407,"St. Paul, MN",Cargill,Data Scientist,$102k - $111k,1,106500.0
1408,"St. Paul, MN",Target,Senior Data Scientist,$90k - $97k,1,93500.0
1409,"St. Paul, MN",IBM,Senior Data Scientist,$118k - $128k,1,123000.0
1410,"St. Paul, MN",Honeywell,Senior Data Scientist,$112k - $120k,1,116000.0
1411,"St. Paul, MN",NativeX,Junior Data Scientist,$103k - $112k,1,107500.0
1412,"Stamford, CT",GE,Data Scientist,$119k - $128k,1,123500.0
1413,"Stamford, CT",World Wrestling Entertainment,Data Scientist,$115k - $126k,1,120500.0
1414,"Sumter, SC",PwC,Data Scientist,$89k - $96k,1,92500.0
1415,"Syracuse, NY",SRC,Senior Data Scientist,$109k - $120k,1,114500.0
1416,"Tacoma, WA",Microsoft,Data Scientist,"$120,409",1,120409.0
1417,"Tacoma, WA",Nordstrom,Data Scientist,"$107,304",1,107304.0
1418,"Tacoma, WA",Zillow,Data Scientist,"$112,500",1,112500.0
1419,"Tacoma, WA",Microsoft,Data Scientist Intern - Monthly,$7k - $8k,1,7500.0
1420,"Tacoma, WA",Voicebox Technologies,Data Scientist,$75k - $151k,1,113000.0
1421,"Tacoma, WA",Redfin,Data Scientist,$81k - $100k,1,90500.0
1422,"Tacoma, WA",Facebook,Data Scientist,$141k - $152k,1,146500.0
1423,"Tacoma, WA",Amazon.com,Data Scientist,$79k - $85k,1,82000.0
1424,"Tacoma, WA",Tata Consultancy Services,Data Scientist,$117k - $127k,1,122000.0
1425,"Tacoma, WA",PNNL,Data Scientist,$70k - $75k,1,72500.0
1426,"Tacoma, WA",Infosys,Data Scientist,$101k - $109k,1,105000.0
1427,"Tacoma, WA",Expedia,Data Scientist,$115k - $126k,1,120500.0
1428,"Tacoma, WA",Boeing,Data Scientist,$91k - $98k,1,94500.0
1429,"Tacoma, WA",Capital One,Data Scientist,$117k - $127k,1,122000.0
1430,"Tacoma, WA",Twitter,Data Scientist,$130k - $139k,1,134500.0
1431,"Tacoma, WA",KPMG,Data Scientist,$102k - $110k,1,106000.0
1432,"Tacoma, WA",Accenture,Data Scientist,$98k - $107k,1,102500.0
1433,"Tacoma, WA",Groupon,Data Scientist,$147k - $159k,1,153000.0
1434,"Tacoma, WA",Philips,Data Scientist,$121k - $130k,1,125500.0
1435,"Tacoma, WA",Avanade,Data Scientist,$119k - $129k,1,124000.0
1436,"Tacoma, WA",IHS,Data Scientist,$102k - $110k,1,106000.0
1437,"Tacoma, WA",RichRelevance,Data Scientist,$82k - $88k,1,85000.0
1438,"Tacoma, WA",ShopperTrak,Data Scientist,$121k - $130k,1,125500.0
1439,"Tacoma, WA",Businessolver,Data Scientist,$100k - $108k,1,104000.0
1440,"Tacoma, WA",TellApart,Data Scientist,$91k - $99k,1,95000.0
1441,"Tacoma, WA",Exponent,Data Scientist,$92k - $99k,1,95500.0
1442,"Tacoma, WA",Xerox,Data Scientist,$100k - $107k,1,103500.0
1443,"Tacoma, WA",Hotwire,Data Scientist,$105k - $113k,1,109000.0
1444,"Tacoma, WA",ServiceNow,Data Scientist,$128k - $137k,1,132500.0
1445,"Tacoma, WA",Amazon Lab126,Data Scientist,$124k - $135k,1,129500.0
1446,"Tacoma, WA",Microsoft,Senior Data Scientist,"$145,737",1,145737.0
1447,"Tacoma, WA",Microsoft,Data Scientist II,"$125,147",1,125147.0
1448,"Tacoma, WA",Microsoft,Principal Data Scientist,"$186,250",1,186250.0
1449,"Tacoma, WA",Expedia,Senior Data Scientist,$130k - $141k,1,135500.0
1450,"Tacoma, WA",SAP,Senior Data Scientist,$104k - $113k,1,108500.0
1451,"Tacoma, WA",Allstate,Senior Data Scientist,$107k - $117k,1,112000.0
1452,"Tacoma, WA",Exponent,Senior Data Scientist,$102k - $111k,1,106500.0
1453,"Tacoma, WA",AOL,Senior Data Scientist,$118k - $128k,1,123000.0
1454,"Tacoma, WA",Razorfish,Senior Data Scientist,$131k - $142k,1,136500.0
1455,"Tacoma, WA",Amazon.com,Senior Data Scientist,$148k - $161k,1,154500.0
1456,"Tacoma, WA",PNNL,Senior Data Scientist,$129k - $139k,1,134000.0
1457,"Tacoma, WA",BCG Digital Ventures,Senior Data Scientist,$105k - $114k,1,109500.0
1458,"Tacoma, WA",Cisco Systems,Senior Data Scientist,$132k - $142k,1,137000.0
1459,"Tacoma, WA",Allstate,Junior Data Scientist,$82k - $89k,1,85500.0
1460,"Tacoma, WA",Amazon.com,Data Scientist Intern,$110k - $118k,1,114000.0
1461,"Tacoma, WA",Amazon.com,Principal Data Scientist,$167k - $182k,1,174500.0
1462,"Tacoma, WA",Salesforce,Associate Data Scientist,$105k - $114k,1,109500.0
1463,"Tampa, FL",Nielsen,Data Scientist,$48k - $72k,1,60000.0
1464,"Tampa, FL",PwC,Data Scientist,$93k - $101k,1,97000.0
1465,"Tampa, FL",Cognizant Technology Solutions,Data Scientist,$86k - $93k,1,89500.0
1466,"Tampa, FL",Verizon,Data Scientist,$102k - $111k,1,106500.0
1467,"Tampa, FL",Verizon Wireless,Data Scientist,$94k - $102k,1,98000.0
1468,"Tampa, FL",Northrop Grumman,Data Scientist,$92k - $100k,1,96000.0
1469,"Tampa, FL",Altamira Technologies,Data Scientist,$97k - $103k,1,100000.0
1470,"Tampa, FL",Florida Blue,Data Scientist,$99k - $107k,1,103000.0
1471,"Tampa, FL",Nielsen,Senior Data Scientist,$65k - $69k,1,67000.0
1472,"Vancouver, WA",PwC,Data Scientist,$119k - $131k,1,125000.0
1473,"Vancouver, WA",Intel Corporation,Data Scientist,$116k - $124k,1,120000.0
1474,"Vancouver, WA",AppNexus,Data Scientist,$130k - $140k,1,135000.0
1475,"Vancouver, WA",Hewlett-Packard,Data Scientist,$101k - $108k,1,104500.0
1476,"Vancouver, WA",PNNL,Data Scientist,$104k - $113k,1,108500.0
1477,"Vancouver, WA",GitHub,Data Scientist,$109k - $118k,1,113500.0
1478,"Vancouver, WA",CNA,Data Scientist,$102k - $110k,1,106000.0
1479,"Vancouver, WA",comScore,Data Scientist,$97k - $105k,1,101000.0
1480,"Vancouver, WA",Intel Corporation,Senior Data Scientist,$123k - $134k,1,128500.0
1481,"Vancouver, WA",Market Strategies International,Senior Data Scientist,$94k - $101k,1,97500.0
1482,"Vancouver, WA",McAfee,Senior Data Scientist,$122k - $131k,1,126500.0
1483,"Weatherford, TX",State Farm,Data Scientist,$100k - $109k,1,104500.0
1484,"Weatherford, TX",Epsilon,Data Scientist,$158k - $170k,1,164000.0
1485,"Weatherford, TX",Match,Data Scientist,$80k - $86k,1,83000.0
1486,"Weatherford, TX",Hudl,Data Scientist,$86k - $93k,1,89500.0
1487,"Weatherford, TX",AT&T,Data Scientist,$93k - $100k,1,96500.0
1488,"Weatherford, TX",IBM,Data Scientist,$104k - $111k,1,107500.0
1489,"Weatherford, TX",Capital One,Data Scientist,$105k - $112k,1,108500.0
1490,"Weatherford, TX",PwC,Data Scientist,$97k - $104k,1,100500.0
1491,"Weatherford, TX",KPMG,Data Scientist,$92k - $99k,1,95500.0
1492,"Weatherford, TX",Gallup,Data Scientist,$83k - $89k,1,86000.0
1493,"Weatherford, TX",Verizon,Data Scientist,$107k - $115k,1,111000.0
1494,"Weatherford, TX",Hewlett Packard Enterprise | HPE,Data Scientist,$93k - $99k,1,96000.0
1495,"Weatherford, TX",Hewlett-Packard,Data Scientist,$97k - $106k,1,101500.0
1496,"Weatherford, TX",Verizon Wireless,Data Scientist,$98k - $105k,1,101500.0
1497,"Weatherford, TX",Lockheed Martin,Data Scientist,$94k - $102k,1,98000.0
1498,"Weatherford, TX",Leidos,Data Scientist,$85k - $92k,1,88500.0
1499,"Weatherford, TX",Alliance Data,Data Scientist,$93k - $101k,1,97000.0
1500,"Weatherford, TX",Citi,Data Scientist,$94k - $101k,1,97500.0
1501,"Weatherford, TX",Humana,Data Scientist,$94k - $102k,1,98000.0
1502,"Weatherford, TX",Infovision,Data Scientist,$84k - $90k,1,87000.0
1503,"Weatherford, TX",Toyota North America,Data Scientist,$95k - $103k,1,99000.0
1504,"Weatherford, TX",Argo Data,Data Scientist,$93k - $99k,1,96000.0
1505,"Weatherford, TX",Kemper,Data Scientist,$92k - $99k,1,95500.0
1506,"Weatherford, TX",IBM,Entry Level Data Scientist,$91k - $98k,1,94500.0
1507,"Weatherford, TX",IBM,Senior Data Scientist,$117k - $125k,1,121000.0
1508,"Weatherford, TX",KPMG,Senior Data Scientist,$103k - $112k,1,107500.0
1509,"Weatherford, TX",Capital One,Senior Data Scientist,$117k - $128k,1,122500.0
1510,"Weatherford, TX",Verizon,Senior Data Scientist,$120k - $128k,1,124000.0
1511,"Weatherford, TX",Hewlett Packard Enterprise | HPE,Senior Data Scientist,$104k - $112k,1,108000.0
1512,"Weatherford, TX",AT&T,Senior Data Scientist,$118k - $128k,1,123000.0
1513,"Weatherford, TX",Hewlett-Packard,Senior Data Scientist,$109k - $118k,1,113500.0
1514,"Weatherford, TX",Alliance Data,Senior Data Scientist,$105k - $112k,1,108500.0
1515,"Weatherford, TX",Expedia,Senior Data Scientist,$130k - $140k,1,135000.0
1516,"Weatherford, TX",Elevate Credit,Senior Data Scientist,$124k - $135k,1,129500.0
1517,"Weatherford, TX",Raytheon,Senior Data Scientist,$104k - $112k,1,108000.0
1518,"Weatherford, TX",MITRE,Junior Data Scientist,$86k - $94k,1,90000.0
1519,"Weatherford, TX",Dell,Junior Data Scientist,$86k - $93k,1,89500.0
1520,"Weatherford, TX",Capital One,Principal Data Scientist,$95k - $104k,1,99500.0
1521,"Weatherford, TX",AT&T,Principal Data Scientist,$132k - $143k,1,137500.0
1522,"Wichita, KS",Cargill,Data Scientist,$95k - $103k,1,99000.0
1523,"Wilmington, DE",Assero Services,Data Scientist,$38k - $42k,1,40000.0
1524,"Wilmington, DE",Booz Allen Hamilton,Data Scientist,$92k - $99k,1,95500.0
1525,"Wilmington, DE",Comcast,Data Scientist,$68k - $74k,1,71000.0
1526,"Wilmington, DE",Chubb,Data Scientist,$100k - $108k,1,104000.0
1527,"Wilmington, DE",IBM,Data Scientist,$103k - $112k,1,107500.0
1528,"Wilmington, DE",Capital One,Data Scientist,$107k - $115k,1,111000.0
1529,"Wilmington, DE",PwC,Data Scientist,$97k - $106k,1,101500.0
1530,"Wilmington, DE",Cognizant Technology Solutions,Data Scientist,$91k - $98k,1,94500.0
1531,"Wilmington, DE",KPMG,Data Scientist,$91k - $100k,1,95500.0
1532,"Wilmington, DE",Lockheed Martin,Data Scientist,$95k - $103k,1,99000.0
1533,"Wilmington, DE",QuintilesIMS,Data Scientist,$94k - $103k,1,98500.0
1534,"Wilmington, DE",DuPont,Data Scientist,$115k - $126k,1,120500.0
1535,"Wilmington, DE",Morgan Stanley,Data Scientist,$96k - $104k,1,100000.0
1536,"Wilmington, DE",PRA Health Sciences,Data Scientist,$93k - $101k,1,97000.0
1537,"Wilmington, DE",IBM,Entry Level Data Scientist,$92k - $100k,1,96000.0
1538,"Wilmington, DE",Comcast,Senior Data Scientist,$135k - $145k,1,140000.0
1539,"Wilmington, DE",KPMG,Senior Data Scientist,$105k - $112k,1,108500.0
1540,"Wilmington, DE",Capital One,Senior Data Scientist,$118k - $130k,1,124000.0
1541,"Wilmington, DE",SAP,Senior Data Scientist,$94k - $101k,1,97500.0
1542,"Wilmington, DE",Capital One,Principal Data Scientist,$134k - $143k,1,138500.0
1543,"Wilmington, DE",Thomson Reuters,Principal Data Scientist,$117k - $127k,1,122000.0
1544,"Wilmington, DE",Comcast,Principal Data Scientist,$120k - $132k,1,126000.0
1545,"Wilmington, DE",Ascensus,Associate Data Scientist,$72k - $79k,1,75500.0
