,id_num,title,length,genres,directors,writers,stars,plot,keywords,rating,num_rating
116,tt3659162,The Closer (2015) - IMDb,1h 35min,Action Crime Drama,Eli_Hershko,Victor_Baranes Isaac_Broyn,Patrick_Duke_Conboy Brandon_deSpain Johnny_Sibilly,A tale of friendship and betrayal between 3 friends set against the backdrop of Brooklyn real estate market during the biggest boom and bust of the subprime meltdown A tale of friendship and betrayal between 3 friends set against the backdrop of Brooklyn real estate market during the biggest boom and bust of the subprime meltdown,,8.7,12
117,tt0268978,A Beautiful Mind (2001) - IMDb,2h 15min,Biography Drama,Ron_Howard,Akiva_Goldsman Sylvia_Nasar,Russell_Crowe Ed_Harris Jennifer_Connelly,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish. From the heights of notoriety to the depths of depravity, John Forbes Nash, Jr. experienced it all. A mathematical genius, he made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a painful and harrowing journey of self-discovery. After many years of struggle, he eventually triumphed over his tragedy, and finally - late in life - received the Nobel Prize. At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today. John Nash goes through a myriad of highs and lows from his time as a Mathematics student in graduate school at Princeton in the late 1940's to his Nobel Prize win for Economics in 1994. A brilliant but somewhat arrogant and antisocial man, Nash preferred to spend his time with his thoughts, which were primarily of seeing mathematical formula associated with everyday occurrences, than with people. Two people he did make a connection with were Charles, his roommate at Princeton, and Alicia Larde, one of his students when he was teaching at M.I.T. in the early 1950's. He and Alicia eventually marry. As time goes on, Nash lives more and more within himself which causes major problems in his life. But Alicia stands by her husband to his redemption to the Nobel Prize win. Nash learns that his graduate school colleagues, with whom he had a cordial but somewhat distant relationship, are closer friends than he imagined, although in his later life he really does miss Charles' company more than anything despite knowing that spending time with Charles is not in his or anyone's best interest. After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",mathematician conspiracy cryptography mental_illness nobel_prize school game_theory professor game_of_go spy psychiatrist paranoid_schizophrenia paranoia harvard student teaching mathematics secret university soviet princeton_university 1950s 1940s genius roommate economics kiss box_office_hit imagination three_word_title black_dress party drinking_alcohol alcohol socially_awkward taking_a_photograph posing_for_a_photograph flash_camera film_camera large_format_camera shot_in_sequence scholar bicycling medicine stars governor agent bomb blackboard laboratory standing_ovation security camera army_general map military anguish applause dancing mother_son_relationship tradition hearing_voices rage princeton_new_jersey soldier anger baby_carriage mental_institution punched_in_the_face husband_wife_relationship cambridge_massachusetts wedding_gown seal classified_information military_police reference_to_joseph_mccarthy remote_control department_of_defense reference_to_j._robert_oppenheimer washington_d.c. playing_pool reference_to_d._h._lawrence record_player reference_to_samuel_morse phonograph_record reference_to_albert_einstein audience 1980s doctor blood tears suspense reality wheelchair nurse handcuffed little_girl painting foot_chase russian pistol painter covert photographer central_intelligence_agency scientist holding_shoes_in_hand apophenia broken_mirror breaking_a_mirror epilepsy reference_to_isaac_newton techne side_effect schizophrenic niece delusion class calculus beer baby teacher father_son_relationship dating hallucination no_opening_credits schizophrenia shock_therapy prank loner ivy_league humiliation college famous_score top_secret tool_shed stockholm_sweden star_gazing speech shootout self_mutilation rooftop rivalry restaurant reception rainstorm psychiatric_hospital picnic pen necktie marriage_proposal library lecture implant imaginary_friend hypodermic_needle government_agent friendship flirting flashback face_slap cold_war car_chase boston_massachusetts bathtub 1990s 1970s 1960s wedding pool_game pentagon_building new_jersey medication massachusetts_institute_of_technology marriage guilt chase bar epiphany blockbuster code_breaking thorazine creativity insulin_coma_therapy based_on_book cult_film,8.2,"623,581"
118,tt0041610,Lust for Gold (1949) - IMDb,1h 30min,Adventure Crime Western,S._Sylvan_Simon George_Marshall,Ted_Sherdeman Richard_English,Ida_Lupino Glenn_Ford Gig_Young,"Fortune seeker Barry Storm stumbles onto some clues that may lead him to the fabulous Lost Durchman Mine, but others have tried and been murdered. The tale of how immigrant Jacob Walz, the ""Dutchman"" (German) of Arizona's notorious Lost Dutchman gold mine, found treasure and love and lost them again. Amateur treasure hunter Barry Storm becomes obsessed with finding the fabled Lost Dutchman Gold Mine and follows another adventurer, Floyd Buckley, into Arizona's desolate Superstition Mountains. Buckley claims to have a map and knows how to decipher the geologic aberrations and cryptic signs written on a large rock, all essential elements in locating the treasure trove. Unfortunately for them both, Buckley gives Storm the slip but meets the same fate that has befallen others who have gotten too close to the treasure... he is found shot to death by a phantom gunman. After being shot at by the mysterious killer himself, Storm stumbles across the rifle of German immigrant Jacob Walz, the dour ""Dutchman"" of legend, who committed multiple murders in the 1880s to become the only living soul to know the location of the treasure. In flashback, Walz brags to the townsfolk that the gold he spends so freely comes from the fabulous Peralta Mine but stubbornly refuses to disclose its location and teases them with riddles that offer enigmatic clues to its location. Walz becomes increasingly paranoid about his secret, especially when he finds out the the grasping woman he loves is already married and scheming to find his gold. Fortune seeker Barry Storm stumbles onto some clues that may lead him to the fabulous Lost Durchman Mine, but others have tried and been murdered.",dutchman lost gold immigrant gold_mine arizona murder shot_to_death mountain flashback map the_end intermittent_narration reference_to_santa_claus reference_to_satan year_1887 speaking_german hand_drawn_map overheard_conversation love_triangle unhappily_married_woman kissing_a_married_woman kiss_on_the_lips indian_attack moonlight symbol lost_mine begins_with_death begins_with_narration hidden_gold three_word_title fall_off_cliff_to_death falling_off_a_cliff fall_to_death hit_with_a_boulder stabbed_to_death stabbed_with_a_knife wife_kills_husband murder_suspect discovering_a_dead_body self_narration small_western_town rattlesnake_bite cipher passed_out_drunk doublecross deputy_sheriff barbershop baker's_shop apache_indian mickey_finn opening_action_scene sexual_mores drunkenness tramp small_town treachery campfire falling_rock attack fall_from_height spear investigation fistfight canyon canteen vulture punched_in_the_face gunfight slut face_slap cookie husband_wife_relationship hidden_treasure playing_cards buried_rifle rattlesnake isolated_place newspaper_article phoenix_arizona remote full_moon snake_bite knife thirst photo_album scam saloon_girl photograph corpse pick cactus burro interrogation massacre gold_nugget cuckold marital_infidelity earthquake shot_in_the_back stabbed_in_the_back avarice ruthlessness mysterious_killer first_person_narration german_american treasure_hunt native_american suspense melodrama wealth violence told_in_flashback swindle sheriff saloon rich prospector mule mexican lust killing jealousy greed gold_ore gold_digger duplicity drinking distrust deception coroner betrayal assayer 1940s 1870s revenge desert based_on_book,7.0,732
119,tt0331232,Dhyasparva (2001) - IMDb,2h 15min,Biography Drama History,Amol_Palekar,Chitra_Palekar,Seema_Biswas Nishith_Dadhich Mohan_Gokhale,Add a Plot »,family_planning reformer social_reform remarriage widow wedding hindu death_in_childbirth woman_in_labor midwife childbirth boy doctor gynecologist pioneer birth_control ostracism 20th_century india childless_couple man_wearing_glasses marathi radicalism fundamentalism puritanism public_humiliation based_on_true_story,8.6,29
120,tt0273799,Max Keeble's Big Move (2001) - IMDb,1h 26min,Comedy Crime Family,Tim_Hill,David_L._Watts Jonathan_Bernstein,Alex_D._Linz Larry_Miller Jamie_Kennedy,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all. Max Keeble is a nice, quiet teenager, whose idea of 'superhero-requiring' danger is braving Evil Ice Cream Man who blames him for a health complaint from ma Lily. She spent six years on just the right interior and now hears from dad Don Keeble, a wimp whose 'career' in commercial publicity still only got him wearing sly costumes, a promotion requires the family to move to Chicago. Initially Max just hates giving up his high-school friends, a fatso and a music-maniac, but when their former friend Troy McGinty picks on them with his new image as bully realizes leaving means he can't be punished after Friday, and plans an orgy of revenge. Max's targets include the arrogant new principal, Elliot T. Jindraike, who spends the school budget on a new sports stadium to flatter the inspector, Superintendant Bobby 'Crazy Legs' Knebworth, and even plants to tear down the animal shelter. When it's all in motion, dad suddenly announces he has taken Max's first advice and turned down the promotion! Max Keeble is just an average teenager. He is the local paperboy who is often ridiculed by the Evil Ice Cream Man, and is also just starting middle school with his friends, clarinet-loving Megan, and obese kid Robe, and his crush, Jenna. They're all continuously bullied by Troy McGinty and his gang, and their school principal, Jindraike, who wants to destroy the animal shelter across the street from their school to build a football field. However, Max soon hears from his parents that his family is moving to Illinois, and Max and his friends decided to plot against his enemies within a week. Following their plan to rid the school of Jinkdraike and Troy and his gang, Max realizes he won't be moving at all. After being harassed by the school bullies and the Principal, Max Keeble learns that his family is moving away, so he spends his last week at school getting his revenge on his tormenters only to learn that he's not moving after all, and he is left at the mercy of his victims, or lack of it. Max Keeble is just a normal sixth-grader who gets harassed by the school bullies and the principal and soon finds out from his parents that he's moving away. He starts to get revenge on the people who harasses him and soon finds out later that he's not moving. Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.",school moving principal revenge bully ice_cream animal animal_shelter ice_cream_man middle_school school_principal paperboy 13_year_old thirteen_year_old drumline lifting_someone_into_the_air no_opening_credits underdog student irreverence child's_point_of_view video_camera sheep schoolboy school_kids school_janitor school_child school_administrator ostrich newspaper_headline newspaper_boy newspaper_article mother_son_relationship janitor ice_cream_truck ice_cream_cone goat dumpster chainsaw father_son_relationship public_humiliation prank bullying head_in_a_toilet children junior_high_school helium_inhalation food_fight junkyard friendship practical_joke embezzlement pre_teen dream hit_in_the_crotch chimpanzee extortion character_name_in_title,5.3,"5,872"
121,tt1686831,Wrists (2010) - IMDb,1h 18min,Drama Horror Mystery,John_Bradburn,John_Bradburn,Mish_Boyko Heather_Darcy Ellie_Dickens,"A woman moves in to an idyllic country house to recover from a traumatic event. One day she rescues a man from crashing his motorbike. She becomes obsessed with him and his slowly drawn ...
                    See full summary » A woman moves in to an idyllic country house to recover from a traumatic event. One day she rescues a man from crashing his motorbike. She becomes obsessed with him and his slowly drawn into his dark world. An experimental narrative that flows through reality, fantasy fear and imagination along different streams of consciousness.",,6.3,10
122,tt0263118,The Best of Dr. Seuss (2000) - IMDb,57min,Animation Family,,,,"This goes over the stories of Daisy-Head Mayzie, Horton Hatches the Egg!, and Butter Battle Book in animation form for children to enjoy. This goes over the stories of Daisy-Head Mayzie, Horton Hatches the Egg!, and Butter Battle Book in animation form for children to enjoy.",,7.0,26
123,tt0021491,Troopers Three (1930) - IMDb,1h 20min,Action Adventure Comedy,B._Reeves_Eason Norman_Taurog,Arthur_Guy_Empey Jack_Natteford,Rex_Lease Dorothy_Gulliver Roscoe_Karns,"Eddie Haskins, a wisecracking young man, teams up with two ham-acrobats known as 'Bugs & Sunny', and ,when they are all kicked out of a vaudeville theater in California, they enlist in the ...
                    See full summary » Eddie Haskins, a wisecracking young man, teams up with two ham-acrobats known as 'Bugs & Sunny', and ,when they are all kicked out of a vaudeville theater in California, they enlist in the U. S. Cavalry. Eddie falls in love with Dorothy Clark, the daughter of a sergeant and, following a moonlight tryst, they are discovered by Sergeant Hank Darby who himself is in love with Dorothy. They have a fist-fight in which Eddie comes out second best. When Darby is reprimanded for fighting with an enlisted man, the troopers incorrectly think that Eddie squealed on him, and they punish him with a conspiracy of silence. Dorothy also rejects him. Eddie has a problem. Maybe a fire will break out in the stables and he can rescue Sergeant Darby.",u.s._cavalry reprimand rebellion damsel_in_distress code_of_silence banana_republic army_base,5.5,6
124,tt1673509,The Mummerman (2010) - IMDb,1h 23min,Action Comedy Crime,James_Hauser,James_Hauser James_Hauser,Curt_Mummer Stephanie_Bilharz Ryan_Farrell,"Tired of being a push over, Curt Mummer creates an alter ego, that helps him stand up for himself, and others. Tired of being a push over, Curt Mummer creates an alter ego, that helps him stand up for himself, and others.",,7.9,7
125,tt4273500,The Conway Curve (2015) - IMDb,1h 30min,Comedy Crime Drama,Marian_Yeager,Richard_Dane_Scott Marian_Yeager,Veronica_Wylie Bradley_Snedeker Charlie_Bodin,"When Natalie Conway's father passes away, she believes she will forever be on her own. So when her long lost brother, Luke, returns after a twenty-year hiatus she's elated. He's a missing ...
                    See full summary » When Natalie Conway's father passes away, she believes she will forever be on her own. So when her long lost brother, Luke, returns after a twenty-year hiatus she's elated. He's a missing piece to a familial puzzle that she believed lost. There's only one problem - Luke is a notorious scam-artist, and Natalie is the sole heir to their family's small fortune. Her feelings and his motives collide as brother and sister vie to get what they desire.",,6.9,7
126,tt3033080,Extinction (2014) - IMDb,1h 43min,Adventure Thriller,Adam_Spinks,Ben_Loyd-Holmes Adam_Spinks,Sarah_Mac Ben_Loyd-Holmes Neil_Newbon,"Deep in the Amazon jungle a research team lead by a respected Professor strive to protect vulnerable and endangered species, but when their guides abandon them they soon realize they are in the hunting ground of prehistoric apex predators. Deep in the Amazon jungle a research team lead by a respected Professor strive to protect vulnerable and endangered species, but when their guides abandon them they soon realize they are in the hunting ground of prehistoric apex predators.",amazon jurassic dinosaur monster,3.3,920
127,tt1255953,Incendies (2010) - IMDb,2h 19min,Drama Mystery War,Denis_Villeneuve,Denis_Villeneuve Wajdi_Mouawad,Lubna_Azabal Mélissa_Désormeaux-Poulin Maxim_Gaudette,"Twins journey to the Middle East to discover their family history, and fulfill their mother's last wishes. A mother's last wishes send twins Jeanne and Simon on a journey to the Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love. Canadian Nawal Marwan has just passed away. The only people at the reading of her will are her twin adult children, Jeanne and Simon Marwan, and the executor, Nawal's long time employer and friend, notary Jean Lebel. The will contains many unusual requests, the most unusual being two sealed envelopes, one to be delivered by each of the twins to their father and to their brother respectively. The unusual nature of these requests are that their father as they know passed away years earlier during the war in the Middle East (where Nawal was raised) and they have no knowledge of any other offspring. Simon sees these requests as further indication that his mother was crazy and he will have no part of any of what he sees as her unusual final requests. But Jeanne wants to respect her mother's final wishes, which means finding out who their real father is and who this unknown brother is. These tasks take Jeanne on a quest to the Middle East to trace her mother's history, of which she knows little. As Jeanne goes on her quest with what little information she has on hand, she finds a history filled with turmoil. But many who knew her mother or knew of her mother refuse to speak to Jeanne. Jeanne ultimately requires Simon's assistance who reluctantly joins her in the Middle East. But even Simon gets caught up in finding out about his father and brother when they are closer to piecing together the puzzle. Finding out about their mother's past and thus their own history may enlighten them on why Nawal was the woman that she was. In Canada, the sixty-year-old immigrant secretary Nawal Marwan passes away and the notary Jean Lebel, who had been her employer and friend for seventeen years, reads her will to her twin son and daughter Simon and Jeanne Marwan, who is a mathematician. Nawal requests to be buried naked with her face down and her tomb without a gravestone; further, she leaves three sealed envelopes addressed to the twins' father that they believed had died in the Middle East; to their unknown brother; and the last one to themselves to be opened only after the delivery of the other two. Then, they may put a gravestone on her tomb. Simon is reluctant to respect his mother last wishes, but Jeanne decides to find her biological father and brother. She travels to the Middle East to track down the past life of her mother and she discovers who she was before moving to Canada. She feels disturbed with the revelations and asks Simon to come to the Middle East to assist her in her journey. Simon discovers who his father and his brother are and concludes that one plus one may be equal to one. Twins journey to the Middle East to discover their family history, and fulfill their mother's last wishes.",twin_brother_and_sister mother_son_relationship brother_sister_relationship family_relationships middle_east notary mathematician university mother's_dying_request torturerer torture pregnant_from_rape true_identity_revealed voice_over_letter unwanted_pregnancy prison political_assassination orphanage missing_baby christian_muslim_conflict lebanese_civil_war last_will_and_testament rape cross_cultural photograph based_on_play christian twin past_life montreal_quebec person_in_car_trunk tattoo_baby's_foot shot_in_the_head shot_in_the_back blindfold man_in_swimsuit year_2009 year_1970 sharpshooter sniper prison_cell assassination french_canadian interpreter massacre veil missing_son baby_delivery refugee_camp bus_massacre bus burned_out_building checkpoint road_blockade militiamen militia tattoo newborn_baby nonlinear_timeline flashback mathematics_teacher mathematics_class french_canada learning_of_brother_one_didn't_know_existed unknown_son unknown_father reading_of_a_last_will_and_testament testament shaving_head incest past_and_present disclosure secret identity swimming_pool swimming one_word_title father_is_brother incest_rape mother_son_incest bare_chested_male mother_daughter_relationship,8.2,"83,203"
128,tt1893371,The Illusionauts (2012) - IMDb,1h 22min,Animation Family Fantasy,Eduardo_Schuldt,Kathy_Borland Kathy_Pilon,Christopher_Lloyd Christopher_Collet Marc_Thompson,"Unlikely events shake France. All the heroes of the famous Jules Verne lived and, without knowing it, are chaos and destruction. And all because of the new French president and the minister...
                    See full summary » Unlikely events shake France. All the heroes of the famous Jules Verne lived and, without knowing it, are chaos and destruction. And all because of the new French president and the minister of culture conceived to make a novel by the great writer edits and confused everything. Save the situation can only team of 4 talented children are sent back in time to return all the stories on track and put the heroes of Jules Verne back to the pages of books. A group of kids with special powers and their trusted dog are sent back in time on a mission to restore the famous stories and their place in history as the mad President and Minister of Cultural Affairs are trying to change them. They face many obstacles setting the history straight and not mixing up anything as they go.",,3.2,354
129,tt4568358,Impatient Patient Disorder (2016) - IMDb,,Comedy Romance,Renato_Pires Antony_Meadley,Mia_Carey Renato_Pires,Greg_Draven Renato_Pires John_Carr,""" A luxurious school of medicine endures the antics of a disorderly orderly and a delusional illusionist, mentally hilarious!"" Jack Goode is a young student at the CSM Central School of Medecine whom aspires to follow in his prestigious fathers footsteps and become a Doctor. Jack suffers from psychosomatic disorders and his best chance of getting his mental state back on track is to be treated by the psychiatrist, DR.Pearce Stephens who clandestinely believes himself to be Dean Martin. "" A luxurious school of medicine endures the antics of a disorderly orderly and a delusional illusionist, mentally hilarious!""",,9.2,18
130,tt4072326,Ali and Nino (2016) - IMDb,1h 40min,Drama Romance,Asif_Kapadia,Christopher_Hampton Kurban_Said,Adam_Bakri María_Valverde Mandy_Patinkin,"Love story of a Muslim Azerbaijani boy and Christian Georgian girl in Baku from 1918 to 1920. Ali is an upper class Muslim man, whose family holds a great deal of power in Baku, Azerbaijan. At that time, before World War One, Azerbaijan was part of the Russian Empire. Nino, Ali's lover, is from neighboring Georgia and is christian, but the two are deeply in love and elope to the countryside. The story follows the two, who get married, through World War One, which only sees some of Ali's friends sent off to war. After the Russians surrender, however, conflict comes to Baku. Ali fights the Bolsheviks with the Azerbaijani militia and Nino helps nurse wounded soldiers during the March Days massacre in Baku. Love story of a Muslim Azerbaijani boy and Christian Georgian girl in Baku from 1918 to 1920.",,9.3,878
131,tt0079116,Escape from Alcatraz (1979) - IMDb,1h 52min,Biography Crime Drama,Don_Siegel,J._Campbell_Bruce Richard_Tuggle,Clint_Eastwood Patrick_McGoohan Roberts_Blossom,"Alcatraz is the most secure prison of its time. It is believed that no one can ever escape from it, until three daring men make a possible successful attempt at escaping from one of the most infamous prisons in the world. The true story of three inmates who attempt a daring escape from the infamous prison, Alcatraz Island. Although no-one had managed to escape before, bank robber Frank Morris masterminded this elaborately detailed and, as far as anyone knows, ultimately successful, escape. In 29 years, this seemingly impenetrable federal penitentiary, which housed Al Capone and ""Birdman"" Robert Stroud, was only broken once by three inmates never heard of again. The true story of Frank Morris, a cunning bank robber who was sent to Alcatraz Island, the most feared prison in the world. Although nobody had ever escaped from Alcatraz, Frank masterminded this elaborately detailed and, as far as anyone knows, ultimately successful, escape. In 29 years, this seemingly impenetrable federal penitentiary, which housed Al Capone and ""Birdman"" Robert Stroud, was only broken once by three inmates never heard of again. Alcatraz is the most secure prison of its time. It is believed that no one can ever escape from it, until three daring men make a possible successful attempt at escaping from one of the most infamous prisons in the world.",escape alcatraz prison inmate island male_pubic_hair pubic_hair reference_to_al_capone pet_mouse inmate_attacks_guard disappeared_prisoner prison_warden air_vent air_duct papier_mache dummy soldering island_name_in_title place_name_in_title nail_clippers year_1962 year_1961 year_1960 1960s mouse nude_fight interracial_friendship librarian library prison_cell digging tool raft suspense knife knife_fight fistfight brawl fighting fight bully_comeuppance violence bully prison_guard rifle prison_fight prison_violence prison_brawl shooting tough_guy villain_played_by_lead_actor paintbrush nudity male_rear_nudity male_nudity gay_interest beating bare_butt abuse jail sadistic_warden convict spoon shower raincoat prison_library mirror metal_detector magazine helicopter flashlight finger_cut_off axe accordion the_hole suicide paint painting painter what_happened_to_epilogue golden_gate_bridge prison_escape san_francisco_california prisoner based_on_true_story based_on_novel,7.6,"88,547"
132,tt5922386,The Bootlegger (2016) - IMDb,1h 40min,Biography Crime History,Ryan_Geoffrey_Walker,John_E._Hallwas Ryan_Geoffrey_Walker,Norman_Dietz John_E._Hallwas,"The story of Colchester, Illinois, and its most famous historical figure, a hometown gangster turned folk hero named Henry ""Kelly"" Wagle. THE BOOTLEGGER is the story of Colchester, Illinois, and its most famous historical figure, a hometown gangster turned folk hero named Henry ""Kelly"" Wagle. It is based on a 1998 book by Illinois author John E. Hallwas, which was nominated for the Pulitzer Prize and National Book Award for Nonfiction. Although he died 87 years ago, Wagle remains controversial in Colchester, where alcohol is still illegal to sell. He is legendary for his good deeds and slick driving, but he is also notorious for his violent temper and dark secrets. To this day, Wagle is the central figure in not one but two unsolved murder cases. THE BOOTLEGGER takes a fresh approach to a historical documentary. It is presented without a central narrator, without period music (except one song), and without recreations. Rather than an essay film with a plainly stated thesis, it is a crime thriller full of doubt and mystery. Made for $50,000-self-funded, family-funded, crowd-funded-with no grants or fellowships, The Bootlegger is a truly independent film. The story of Colchester, Illinois, and its most famous historical figure, a hometown gangster turned folk hero named Henry ""Kelly"" Wagle.",,9.7,7
133,tt2328797,The Sound of the Spirit (2012) - IMDb,2h 11min,Drama Family,Michael_Robert_Wolf,Michael_Robert_Wolf,Anna_Lasbury Rob_Weidenfeld Faith_Yesner,"Beautiful and precocious Rivka is a twelve-year-old Jewish girl who believes in Jesus. She and her father attend a Messianic Jewish congregation in their community. But when her father ...
                    See full summary » Beautiful and precocious Rivka is a twelve-year-old Jewish girl who believes in Jesus. She and her father attend a Messianic Jewish congregation in their community. But when her father suddenly dies, Rivka's life changes forever. She ends up moving in with her traditional Jewish relatives and attending their synagogue. From her stormy relationship with her uncle, to a meeting with the synagogue's senior rabbi, to the attention of the cutest boy in the synagogue, Rivka learns life lessons that stir her faith to new levels, touching the hearts of those whose lives she has reluctantly impacted. ""The Sound of the Spirit"" is the never-before-told story of a young girl caught in the crossfire of strong feelings between two faith communities. It's told with humor, compassion, and grace. Follow precocious Messianic Jewish teen Rivka from the tragedy of the loss of her last remaining parent, through her experience living with the strangers who are her traditional Jewish relatives, to the triumph of love and reconciliation...as she discovers that 'sometimes the strongest voice is a whisper'.",religious_differences religion judaism jew messianic_judaism death_of_father,7.7,64
134,tt3800674,The Wolves of Savin Hill (2015) - IMDb,1h 40min,Crime Drama Horror,John_Beaton_Hill,John_Beaton_Hill,David_Cooley Brian_Scannell Kurt_Fuller,"Childhood friends from Boston drift apart following a shocking discovery deep in the woods of Savin Hill. Years later a tragic murder brings them together again. But for one man, it's no ...
                    See full summary » Childhood friends from Boston drift apart following a shocking discovery deep in the woods of Savin Hill. Years later a tragic murder brings them together again. But for one man, it's no mistake. A trap has been set... After serving time for a crime he didn't commit, TOM GREYS is released from prison with a score to settle: he is dead-set on tracking down the man who set him up... his childhood best friend and L.A. cop, SEAN O'BRIEN. Ravaged by his friend's betrayal, Tom hunts Sean through the streets of Los Angeles and finds himself trapped in a web of lies only a devil could weave. After years of gut-wrenching deception, it can only end with one man standing.",,7.9,23
135,tt0332379,School of Rock (2003) - IMDb,1h 48min,Comedy Family Music,Richard_Linklater,Mike_White,Jack_Black Mike_White Joan_Cusack,"After being kicked out of a rock band, Dewey Finn becomes a substitute teacher of a strict elementary private school, only to try and turn it into a rock band. Down and out rock star Dewey Finn gets fired from his band, and he faces a mountain of debts and depression. He takes a job as a 4th grade substitute teacher at an uptight private school where his attitude and hijinx have a powerful effect on his students. He also meets Zack, a 10-year-old guitar prodigy, who could help Dewey win a ""battle of the bands"" competition, which would solve his financial problems and put him back in the spotlight. After being fired from his own band, the guitar player Dewey Finn needs to raise some money to pay for his rent and his bills. When his friend and school teacher Ned Schneebly is called to a temporary work in an expensive private school, Dewey pretends to be Ned and accepts the job. He finds talented young musicians in his class, and he decides to form a rock-and-roll band with the students and win a competition called ""Battle of The Bands"" to raise the prize and be recognized in the show business. After being kicked out of a rock band, Dewey Finn becomes a substitute teacher of a strict elementary private school, only to try and turn it into a rock band.",teacher substitute_teacher rock_band battle_of_the_bands school_teacher impostor band private_school student guitar class friend musician child 2000s weight musical_instrument school_recess commitment food song_lyrics slacker laziness diarrhea desk faculty_lounge anger breaking_the_rules palace_theatre code_of_conduct telephone_call fired_from_the_job music_history toilet snow preparatory_school cheerleader band_manager music_club nightclub secret mtv poster embarrassment reference_to_puff_daddy cymbal clarinet cello keyboard pianist piano terminal_illness dying singing reference_to_liza_minnelli reference_to_stevie_nicks liar lie apology mosh_pit jumping_from_a_stage rehearsal groupie roadie montage drummer drums bass_guitar reference_to_led_zeppelin reference_to_aretha_franklin alcoholic computer drink drinking illness girl boy teacher_student_relationship cult_film joy music_competition singer rock_singer rock_guitar blackboard classroom rock_group rock_musician rock_concert schoolboy schoolgirl song best_friend raised_middle_finger rock_'n'_roll boy_with_glasses woman_with_glasses family_relationships drunkenness urination surprise_after_end_credits sorority los_angeles_california guitarist friendship diner video_surveillance van small_town school_bus scene_during_end_credits rock_music rock_club rebellion police new_york idealism hangover freeloading field_trip fashion farce drum deceit crowd_surfing bar anti_authority roommate school_principal impersonation education electric_guitar title_spoken_by_character,7.1,"213,910"
136,tt4422796,Frisky (2015) - IMDb,1h 39min,Comedy Drama,Claudia_Pickering,Claudia_Pickering,Claudia_Pickering Monica_Ammerman Brandon_Wardle,"Two twenty-somethings move to San Francisco to chase their career, but end up chasing tail instead. When two twenty-something women move back to San Francisco, where they had met on exchange years earlier, their high career aspirations quickly become sidelined by their sexual interests. While wildly crass and charismatic in their public personas, they are in fact fundamentally at odds on many levels. Their opposing beliefs surrounding responsibility and romance, combined with their close quarters while crashing in an acquaintance's living room, find them thrust onto a fast track to discovering what their friendship is really made of. Based on true events, Frisky is an honest, tongue-in-cheek look at what it is to be a woman in the limbo years between college and ""the real world"". Two twenty-somethings move to San Francisco to chase their career, but end up chasing tail instead.",,9.5,6
137,tt0050680,Man in the Shadow (1957) - IMDb,1h 20min,Crime Drama Romance,Jack_Arnold,Gene_L._Coon,Jeff_Chandler Orson_Welles Colleen_Miller,"Virgil Renchler owns most of the town providing a thriving economy. When his men go too far and kill one of his migrant workmen, the sheriff goes after him even if it means his job and everyone else's. In effect, modern cow town Spurline is run by Virgil Renchler, owner of the Golden Empire Ranch. One night, two of Virgil's henchmen go a little too far and beat a ""bracero"" ranch hand to death. Faced with an obvious cover-up and opposition on every hand, sheriff Ben Sadler is goaded into investigating. His unlikely ally: Renchler's lovely, self-willed and overprotected daughter. Will Ben survive Renchler's wrath? Virgil Renchler owns most of the town providing a thriving economy. When his men go too far and kill one of his migrant workmen, the sheriff goes after him even if it means his job and everyone else's.",sheriff ranch daughter good_versus_evil torture truck final_showdown rope gunfight shootout winchester_rifle repeating_rifle double_barreled_shotgun revolver pistol hero villain_arrested knocked_unconcious hit_on_the_head knife knife_attack fistfight justice poetic_justice neo_western neo_noir modern_western forbidden_love unrequited_love blood violence four_word_title opening_action_scene accusation vigilante murder_investigation shot_in_the_chest bludgeoned_to_death lingerie barber guard_dog father_daughter_relationship small_town centerfold italian_american barber_shop drunken_cop hispanic identification_of_body german_shepherd girlie_magazine town_drunk bunkhouse mexican_american illegal_immigrant knife_in_chest migrant_worker racism cattle_baron coroner deception deceit cigarette_smoking handcuffs evidence blood_stain deputy eye_witness henchman held_at_gunpoint cattle_ranch rancher investigation usa father modern_west mexican murder,6.9,576
